AM;Last name;First name;New course code;New course name;Old course code;Old course name;Grade
SR001445;ΕΠΩΝΥΜΟ 1445;ΟΝΟΜΑ 1445;ICE1-8101;ΑΛΛΗΛΕΠΙΔΡΑΣΗ ΑΝΘΡΩΠΟΥ-ΥΠΟΛΟΓΙΣΤΗ;ICE1-8101;ΑΛΛΗΛΕΠΙΔΡΑΣΗ ΑΝΘΡΩΠΟΥ-ΥΠΟΛΟΓΙΣΤΗ;0.3
SR001445;ΕΠΩΝΥΜΟ 1445;ΟΝΟΜΑ 1445;ICE1-8101;ΑΛΛΗΛΕΠΙΔΡΑΣΗ ΑΝΘΡΩΠΟΥ-ΥΠΟΛΟΓΙΣΤΗ;ICE1-8101;ΑΛΛΗΛΕΠΙΔΡΑΣΗ ΑΝΘΡΩΠΟΥ-ΥΠΟΛΟΓΙΣΤΗ;8.6
SR001445;ΕΠΩΝΥΜΟ 1445;ΟΝΟΜΑ 1445;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;4.9
SR001445;ΕΠΩΝΥΜΟ 1445;ΟΝΟΜΑ 1445;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;4.9
SR001445;ΕΠΩΝΥΜΟ 1445;ΟΝΟΜΑ 1445;ICE1-7107;ΕΠΕΞΕΡΓΑΣΙΑ ΕΙΚΟΝΑΣ;ICE1-7107;ΕΠΕΞΕΡΓΑΣΙΑ ΕΙΚΟΝΑΣ;6.8
SR001448;ΕΠΩΝΥΜΟ 1448;ΟΝΟΜΑ 1448;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001448;ΕΠΩΝΥΜΟ 1448;ΟΝΟΜΑ 1448;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001448;ΕΠΩΝΥΜΟ 1448;ΟΝΟΜΑ 1448;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001451;ΕΠΩΝΥΜΟ 1451;ΟΝΟΜΑ 1451;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001451;ΕΠΩΝΥΜΟ 1451;ΟΝΟΜΑ 1451;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;10.0
SR001451;ΕΠΩΝΥΜΟ 1451;ΟΝΟΜΑ 1451;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;8.6
SR001451;ΕΠΩΝΥΜΟ 1451;ΟΝΟΜΑ 1451;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;10.0
SR001452;ΕΠΩΝΥΜΟ 1452;ΟΝΟΜΑ 1452;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;7.5
SR001452;ΕΠΩΝΥΜΟ 1452;ΟΝΟΜΑ 1452;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;7.5
SR001452;ΕΠΩΝΥΜΟ 1452;ΟΝΟΜΑ 1452;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;10.0
SR001452;ΕΠΩΝΥΜΟ 1452;ΟΝΟΜΑ 1452;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;10.0
SR001452;ΕΠΩΝΥΜΟ 1452;ΟΝΟΜΑ 1452;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;7.5
SR001454;ΕΠΩΝΥΜΟ 1454;ΟΝΟΜΑ 1454;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001454;ΕΠΩΝΥΜΟ 1454;ΟΝΟΜΑ 1454;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001454;ΕΠΩΝΥΜΟ 1454;ΟΝΟΜΑ 1454;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001454;ΕΠΩΝΥΜΟ 1454;ΟΝΟΜΑ 1454;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;7.5
SR001456;ΕΠΩΝΥΜΟ 1456;ΟΝΟΜΑ 1456;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;1.8
SR001456;ΕΠΩΝΥΜΟ 1456;ΟΝΟΜΑ 1456;ICE1-5003;ΑΝΑΛΥΣΗ ΚΑΙ ΣΧΕΔΙΑΣΜΟΣ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ;ICE1-5003;ΑΝΑΛΥΣΗ ΚΑΙ ΣΧΕΔΙΑΣΜΟΣ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ;9.7
SR001459;ΕΠΩΝΥΜΟ 1459;ΟΝΟΜΑ 1459;ICE1-7102;ΑΝΑΚΤΗΣΗ ΠΛΗΡΟΦΟΡΙΑΣ;ICE1-7102;ΑΝΑΚΤΗΣΗ ΠΛΗΡΟΦΟΡΙΑΣ;0.3
SR001460;ΕΠΩΝΥΜΟ 1460;ΟΝΟΜΑ 1460;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;1.1
SR001460;ΕΠΩΝΥΜΟ 1460;ΟΝΟΜΑ 1460;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;5.4
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;10.0
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;8.6
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;0.3
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;0.3
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;8.6
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;4.2
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;3.4
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;1.8
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;1.8
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;1.8
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;1.8
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;6.8
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;1.1
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;1.1
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;1.1
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;0.3
SR001463;ΕΠΩΝΥΜΟ 1463;ΟΝΟΜΑ 1463;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;8.6
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;9.4
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;8.6
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;10.0
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001466;ΕΠΩΝΥΜΟ 1466;ΟΝΟΜΑ 1466;ICE1-4001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ Ι;ICE1-4001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ Ι;10.0
SR001469;ΕΠΩΝΥΜΟ 1469;ΟΝΟΜΑ 1469;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;5.4
SR001469;ΕΠΩΝΥΜΟ 1469;ΟΝΟΜΑ 1469;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;0.3
SR001469;ΕΠΩΝΥΜΟ 1469;ΟΝΟΜΑ 1469;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;10.0
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;10.0
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;0.3
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;0.3
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;6.8
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;1.1
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;9.3
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;8.6
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;8.6
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;8.6
SR001470;ΕΠΩΝΥΜΟ 1470;ΟΝΟΜΑ 1470;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;0.3
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;8.6
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;10.0
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;7.8
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;1.1
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-4002;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ ΙΙ;ICE1-4002;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ ΙΙ;1.1
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-4002;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ ΙΙ;ICE1-4002;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ ΙΙ;6.8
SR001471;ΕΠΩΝΥΜΟ 1471;ΟΝΟΜΑ 1471;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;7.5
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;10.0
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;7.8
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;10.0
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;7.5
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;7.5
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;10.0
SR001474;ΕΠΩΝΥΜΟ 1474;ΟΝΟΜΑ 1474;ICE1-3006;ΑΡΧΙΤΕΚΤΟΝΙΚΗ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-3006;ΑΡΧΙΤΕΚΤΟΝΙΚΗ ΥΠΟΛΟΓΙΣΤΩΝ;7.5
SR001475;ΕΠΩΝΥΜΟ 1475;ΟΝΟΜΑ 1475;ICE1-3005;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ Ι;ICE1-3005;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ Ι;3.4
SR001475;ΕΠΩΝΥΜΟ 1475;ΟΝΟΜΑ 1475;ICE1-4002;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ ΙΙ;ICE1-4002;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ ΙΙ;1.1
SR001475;ΕΠΩΝΥΜΟ 1475;ΟΝΟΜΑ 1475;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;8.6
SR001475;ΕΠΩΝΥΜΟ 1475;ΟΝΟΜΑ 1475;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;8.6
SR001476;ΕΠΩΝΥΜΟ 1476;ΟΝΟΜΑ 1476;ICE1-5004;ΤΕΧΝΗΤΗ ΝΟΗΜΟΣΥΝΗ;ICE1-5004;ΤΕΧΝΗΤΗ ΝΟΗΜΟΣΥΝΗ;0.3
SR001476;ΕΠΩΝΥΜΟ 1476;ΟΝΟΜΑ 1476;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;8.5
SR001478;ΕΠΩΝΥΜΟ 1478;ΟΝΟΜΑ 1478;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;3.4
SR001478;ΕΠΩΝΥΜΟ 1478;ΟΝΟΜΑ 1478;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;8.6
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;0.3
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;8.6
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;9.2
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;9.7
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;7.5
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;0.3
SR001479;ΕΠΩΝΥΜΟ 1479;ΟΝΟΜΑ 1479;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;0.3
